zcr_mean,energy_mean,energy_entropy_mean,spectral_centroid_mean,spectral_spread_mean,spectral_entropy_mean,spectral_flux_mean,spectral_rolloff_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_std_mean,delta zcr_mean,delta energy_mean,delta energy_entropy_mean,delta spectral_centroid_mean,delta spectral_spread_mean,delta spectral_entropy_mean,delta spectral_flux_mean,delta spectral_rolloff_mean,delta mfcc_1_mean,delta mfcc_2_mean,delta mfcc_3_mean,delta mfcc_4_mean,delta mfcc_5_mean,delta mfcc_6_mean,delta mfcc_7_mean,delta mfcc_8_mean,delta mfcc_9_mean,delta mfcc_10_mean,delta mfcc_11_mean,delta mfcc_12_mean,delta mfcc_13_mean,delta chroma_1_mean,delta chroma_2_mean,delta chroma_3_mean,delta chroma_4_mean,delta chroma_5_mean,delta chroma_6_mean,delta chroma_7_mean,delta chroma_8_mean,delta chroma_9_mean,delta chroma_10_mean,delta chroma_11_mean,delta chroma_12_mean,delta chroma_std_mean,zcr_std,energy_std,energy_entropy_std,spectral_centroid_std,spectral_spread_std,spectral_entropy_std,spectral_flux_std,spectral_rolloff_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,chroma_std_std,delta zcr_std,delta energy_std,delta energy_entropy_std,delta spectral_centroid_std,delta spectral_spread_std,delta spectral_entropy_std,delta spectral_flux_std,delta spectral_rolloff_std,delta mfcc_1_std,delta mfcc_2_std,delta mfcc_3_std,delta mfcc_4_std,delta mfcc_5_std,delta mfcc_6_std,delta mfcc_7_std,delta mfcc_8_std,delta mfcc_9_std,delta mfcc_10_std,delta mfcc_11_std,delta mfcc_12_std,delta mfcc_13_std,delta chroma_1_std,delta chroma_2_std,delta chroma_3_std,delta chroma_4_std,delta chroma_5_std,delta chroma_6_std,delta chroma_7_std,delta chroma_8_std,delta chroma_9_std,delta chroma_10_std,delta chroma_11_std,delta chroma_12_std,delta chroma_std_std,song
0.060273689,0.102270597,3.200266801,0.14309269,0.175015378,0.485310567,0.00399806,0.08332045,-21.63327754,1.717996729,0.104093121,0.240005489,0.200007053,0.075979862,-0.069765094,0.120281348,0.097269741,0.005807885,-0.024860067,-0.11699271,-0.018652138,0.025623455,0.005042134,0.088509581,0.011602645,0.015124043,0.010467638,0.049252975,0.002207209,0.003084957,0.015480967,0.039248443,0.00711338,0.035731785,1.44E-05,1.68E-08,-1.24E-05,2.88E-05,3.59E-05,0.000122735,5.73E-07,2.22E-05,0.013987913,0.000410715,0.000116221,-1.67E-05,0.000130712,5.93E-05,-3.74E-05,-1.23E-05,-5.41E-06,2.35E-05,-0.000108866,-2.07E-05,-1.37E-05,2.34E-06,6.14E-07,1.09E-05,1.72E-06,-2.18E-05,3.53E-06,1.83E-05,2.40E-07,4.31E-07,4.71E-06,6.77E-06,1.30E-07,-3.88E-06,0.019403389,0.030866022,0.085101056,0.023149785,0.018510305,0.191966624,0.002379241,0.045321745,0.574936961,0.313532846,0.30832955,0.29966829,0.257613287,0.241041103,0.230326981,0.219436886,0.217157121,0.21445223,0.208029115,0.20941752,0.201217965,0.021851994,0.005611177,0.049250835,0.011832659,0.01092812,0.010187281,0.035877505,0.002465843,0.003184728,0.011787522,0.02233776,0.007387212,0.01135916,0.020262642,0.038511384,0.115540127,0.023482848,0.021538683,0.19302056,0.003182493,0.048754948,0.611732765,0.333710941,0.309079973,0.304213697,0.282089903,0.265294044,0.255519518,0.239476313,0.235898377,0.228204155,0.236234326,0.226864324,0.22284891,0.024495511,0.00649126,0.05166527,0.012580176,0.012452022,0.011558013,0.045127868,0.002771609,0.00380293,0.012263154,0.025335164,0.007761841,0.012873817,live like there's no tomorrow - selena gomez
0.089552916,0.078219709,3.21368084,0.179865095,0.18900353,0.849578808,0.003989385,0.143759876,-23.39758083,0.981713515,0.008248333,0.187071328,0.024037102,0.14747372,-0.022903291,0.047426007,0.024717286,0.134622153,0.131017047,0.166945979,0.060938914,0.012724414,0.005052732,0.041964629,0.004887194,0.014084901,0.015094587,0.068041729,0.003541974,0.005199828,0.015291624,0.020272393,0.004269388,0.028347543,-4.32E-20,4.32E-21,5.18E-20,8.63E-20,-3.45E-20,1.73E-19,3.37E-20,-1.73E-20,-8.84E-18,-2.07E-19,-1.17E-18,-1.73E-19,2.76E-19,1.00E-18,6.90E-20,1.38E-19,4.83E-19,-2.42E-19,6.90E-20,4.83E-19,1.38E-19,1.51E-20,1.94E-20,1.01E-19,1.62E-21,1.73E-20,-2.37E-20,1.73E-20,-1.51E-20,2.37E-20,4.32E-21,1.29E-20,2.16E-21,-4.96E-20,0.034276092,0.037592313,0.105283864,0.035936147,0.024231513,0.359099866,0.003319076,0.0749922,1.230026798,0.407710328,0.3921501,0.293320198,0.258367173,0.260931751,0.256813637,0.243352911,0.24300654,0.23504274,0.20862647,0.215041885,0.193566573,0.01202922,0.005162649,0.039293575,0.005222237,0.010513717,0.013684952,0.063162177,0.004100978,0.006443301,0.015186452,0.015494243,0.005014404,0.017166576,0.033447025,0.035602893,0.147129498,0.035027202,0.026342359,0.344492224,0.004189308,0.073671563,1.094610731,0.431473636,0.378392653,0.299369852,0.274444388,0.277497962,0.269849898,0.263521172,0.251493522,0.249259502,0.237606887,0.247115264,0.216703071,0.013202052,0.005651193,0.043029326,0.006231874,0.013048322,0.01516484,0.073687994,0.004862363,0.007928093,0.015856633,0.0190445,0.005526373,0.01883306,live while we're young - one direction
0.071138965,0.074957298,3.190191099,0.174887112,0.199651959,0.646143064,0.005953995,0.111490682,-22.88052361,1.577648154,0.073047248,0.033180358,-0.045833027,0.162206087,-0.127163079,-0.136334714,-0.099075248,0.093698126,-0.006695734,0.05345333,-0.046712289,0.015286835,0.002986529,0.031387659,0.011285155,0.021338064,0.009627649,0.09172025,0.003674849,0.008982701,0.010377527,0.024687251,0.005317531,0.034493185,-3.61E-20,-3.43E-15,-9.14E-11,-5.96E-06,-1.65E-05,-5.02E-08,-1.10E-07,0,-0.00340271,-3.91E-05,-5.37E-06,6.37E-07,6.31E-06,2.46E-06,6.10E-07,1.64E-06,1.58E-05,-1.46E-07,2.50E-06,-1.90E-06,-4.85E-06,-5.07E-12,-2.39E-12,-1.07E-11,-3.07E-12,4.82E-10,-7.18E-12,-2.73E-11,-1.57E-12,-5.41E-12,-2.47E-12,-7.09E-12,-5.71E-12,1.35E-10,0.036872177,0.044265285,0.120528756,0.046393112,0.02568021,0.395415316,0.005810912,0.082171563,1.151765824,0.494512166,0.365994312,0.309844822,0.259853672,0.256679929,0.253900848,0.241788281,0.237866775,0.259204444,0.235215219,0.228285695,0.201691358,0.014242602,0.003088867,0.0317387,0.010954185,0.016919153,0.00992451,0.068199814,0.00477129,0.009218743,0.009925961,0.023116466,0.006455337,0.017521064,0.037568601,0.050725289,0.17219066,0.05176295,0.030210468,0.416555694,0.006596414,0.089669827,1.217041983,0.510103855,0.371918462,0.323271178,0.298655931,0.292275201,0.284425552,0.270556974,0.258556996,0.270022341,0.262309512,0.247961147,0.235669854,0.015183932,0.003984993,0.038399217,0.011903319,0.017923493,0.011987748,0.078752786,0.006574785,0.011010255,0.012238098,0.028946382,0.00755687,0.019667956,livin in - super junior
0.053450321,0.035422556,3.2233862,0.103790388,0.153044458,0.260522033,0.003485922,0.079179022,-25.18183759,2.59081019,-0.189577301,0.089339989,-0.117840841,0.007689135,-0.181282468,0.089446012,0.036477007,0.057545381,-0.012935915,0.052632465,-0.086151916,0.026034556,0.010944486,0.020993426,0.014882466,0.020578217,0.021924373,0.029032386,0.001413009,0.005406552,0.026210694,0.031842043,0.012175483,0.024893719,2.93E-05,-9.04E-14,6.73E-06,-8.71E-06,3.51E-06,9.16E-05,4.53E-07,1.12E-06,0.000441856,0.000179491,6.54E-05,0.000140179,0.00021392,0.000250475,0.000108924,-0.000162945,-7.94E-05,7.79E-05,-0.000203758,-5.31E-05,0.00018302,3.62E-07,-7.08E-08,3.57E-06,-3.87E-08,-8.38E-06,5.88E-06,-5.95E-06,2.26E-07,2.02E-08,2.01E-07,5.68E-07,2.93E-07,-1.94E-06,0.011746802,0.01187819,0.073339848,0.023613751,0.035182778,0.096676056,0.00265138,0.019467504,0.83448744,0.39080595,0.283132071,0.250766825,0.23759422,0.229788118,0.229418175,0.234856257,0.234555022,0.219871003,0.209055569,0.188631051,0.177364609,0.010909446,0.008228991,0.011856318,0.009734209,0.009563346,0.014284253,0.013665612,0.001462248,0.003730473,0.015452667,0.016027255,0.006319027,0.005701432,0.008904621,0.011529421,0.096929298,0.027518816,0.045914495,0.080818254,0.003539501,0.01489921,0.65038302,0.41392326,0.287322845,0.256385532,0.243467475,0.232529556,0.231681995,0.22628303,0.222779057,0.21339924,0.212778009,0.196675653,0.19609789,0.009825587,0.007140653,0.011044052,0.008855478,0.009438105,0.011330199,0.010715952,0.001726597,0.003317413,0.011696577,0.013988009,0.005996675,0.005554049,lost my pieces - hashimoto yukari
0.063174564,0.055852972,3.186281059,0.152933204,0.180394046,0.493235692,0.006481384,0.089789119,-24.07361394,1.554231768,-0.382647155,0.165315999,0.118944058,0.128771409,-0.104561766,0.003765468,-0.073679578,0.14809964,0.121623505,0.121066263,0.086160835,0.010614943,0.003686891,0.049011627,0.008109721,0.015825225,0.010895032,0.072761959,0.002386124,0.006830229,0.00838973,0.025255578,0.010404976,0.031614766,-1.51E-20,-4.15E-20,1.89E-20,3.77E-21,3.77E-21,1.81E-19,-1.18E-21,-3.02E-20,1.93E-18,0,-4.22E-19,-4.22E-19,6.64E-19,1.81E-19,-5.13E-19,-4.68E-19,-7.69E-19,-8.45E-19,-2.56E-19,3.02E-19,1.66E-19,2.51E-20,-6.22E-21,-7.87E-20,-1.71E-21,1.51E-20,1.79E-20,7.87E-20,7.54E-21,-1.20E-20,9.31E-21,-7.87E-20,-4.71E-22,-1.51E-20,0.02492429,0.03288456,0.102001326,0.036585623,0.023877238,0.248855773,0.005387424,0.049875322,0.990005516,0.426395266,0.449096308,0.318030303,0.268279266,0.281039149,0.254244788,0.247493439,0.262488697,0.243056703,0.236090634,0.213503275,0.226739589,0.011284148,0.004855801,0.044250571,0.009149216,0.01277695,0.013151143,0.051332161,0.003844038,0.009124849,0.010503287,0.027618476,0.011477044,0.015144817,0.023813283,0.03378781,0.142403732,0.035332923,0.028023763,0.234505958,0.006773159,0.05092562,1.172250522,0.4492498,0.445340032,0.316639485,0.298039014,0.290720337,0.267804007,0.257637174,0.263378756,0.251097608,0.245933446,0.242086313,0.232800392,0.011731936,0.005316811,0.04916331,0.010093985,0.014672201,0.014079926,0.052392633,0.005145876,0.0107679,0.011111628,0.030957826,0.013398811,0.015466295,love somebody - maroon 5
0.071339824,0.067499601,3.203328128,0.167262682,0.191047324,0.625268287,0.004873038,0.106700839,-23.26484545,1.479443241,0.06030219,0.210901267,0.074331658,0.299165572,-0.032893115,-0.009037844,-0.019342555,0.109977631,0.004910146,0.04456786,-0.075856944,0.018953174,0.007767577,0.054919256,0.005731105,0.013281338,0.0148616,0.062684256,0.003532913,0.004453563,0.017032373,0.033449632,0.002641088,0.032489592,-6.56E-20,4.69E-20,-9.38E-21,-4.22E-20,9.38E-21,6.00E-19,-1.46E-05,-1.31E-19,-4.80E-18,1.50E-19,-1.50E-19,4.88E-19,-1.69E-19,-3.00E-19,6.00E-19,-2.25E-19,-7.50E-20,-7.31E-19,-3.75E-20,-3.75E-19,-3.75E-19,-1.64E-20,-2.05E-20,-6.33E-20,-2.34E-21,-4.69E-20,7.97E-20,-5.63E-20,1.17E-21,-3.52E-21,9.38E-21,-3.75E-20,-3.22E-21,-3.52E-20,0.034051717,0.030806625,0.110550387,0.038573215,0.021883488,0.338921151,0.003275796,0.070389905,1.198796207,0.431352119,0.395374734,0.296054159,0.248938541,0.2408969,0.25942484,0.227811898,0.222547294,0.226935217,0.221743578,0.219083334,0.200693782,0.017274252,0.007331708,0.042433915,0.00615517,0.012875546,0.014423934,0.059526313,0.003779185,0.005019243,0.017011097,0.032840846,0.003135761,0.015691505,0.031562508,0.030535234,0.156953684,0.035421269,0.024513966,0.324551379,0.003765186,0.070648978,1.103208624,0.442747343,0.380547754,0.319802985,0.286242007,0.277111988,0.275883869,0.259566384,0.246893675,0.248593116,0.243898559,0.24064578,0.229097258,0.019441698,0.008008021,0.047842881,0.006797207,0.016262013,0.014532247,0.073631115,0.004693103,0.006236612,0.017756981,0.042389856,0.003729079,0.017278666,loved you first - one direction
0.066423346,0.07058543,3.201552555,0.170249928,0.200225509,0.483078081,0.006048166,0.090361928,-23.60440253,2.182788357,-0.141451118,0.10226245,0.048091767,-0.141930849,-0.018327994,-0.010031549,0.017218113,-0.011450391,0.066490855,0.03456961,0.124958407,0.010617074,0.006080099,0.045896428,0.013148074,0.028092446,0.011855524,0.066120095,0.002651598,0.007153546,0.00850255,0.029007783,0.008994572,0.032835884,-5.36E-05,-4.57E-14,1.46E-05,-7.75E-05,-5.57E-05,-0.000365982,1.01E-20,-9.67E-05,-0.009769424,-0.000275083,-8.68E-05,-8.75E-07,4.31E-05,2.82E-05,5.09E-05,4.49E-05,-1.38E-05,-3.99E-05,-4.87E-05,-2.57E-05,-1.95E-05,-1.09E-07,-6.13E-08,-1.85E-06,-2.65E-07,-5.11E-07,-1.17E-07,1.34E-05,-6.73E-08,-6.20E-07,-4.34E-07,-2.35E-06,-2.39E-07,3.81E-06,0.036989841,0.049718678,0.110547388,0.041622156,0.018362846,0.366371517,0.005783517,0.086854507,1.004747909,0.571454313,0.396685829,0.347303515,0.283418217,0.276695658,0.257791263,0.261562476,0.26288617,0.265401953,0.252976534,0.251711099,0.238201454,0.012050822,0.007397479,0.033204118,0.015288964,0.025601635,0.014953676,0.074195886,0.003975037,0.008492655,0.008866283,0.023628321,0.010180496,0.018343576,0.038099083,0.045537685,0.149535148,0.043412591,0.020744169,0.394234853,0.007150375,0.098860166,0.964200144,0.536419389,0.367073391,0.344905355,0.285352937,0.281769291,0.25601058,0.260922002,0.256045891,0.247198318,0.249107049,0.247499921,0.230339282,0.012413991,0.007272827,0.033395878,0.016086388,0.026156654,0.016378882,0.07080123,0.004789325,0.009660306,0.010541062,0.028104541,0.010589275,0.018486457,mad - neyo
0.044009296,0.010693349,3.207824164,0.10135159,0.162413948,0.060659105,0.00578069,0.051346537,-27.77004752,3.152278322,-0.827754999,-0.05220576,-0.326849826,0.174586318,0.112412523,0.006275263,-0.083545164,0.064390315,0.101621603,0.091509218,-0.0116347,0.019256891,0.001980027,0.016024769,0.00430159,0.01163914,0.017689121,0.044851579,0.005866685,0.003177626,0.018120829,0.036337731,0.005710173,0.025134413,9.37E-08,2.80E-12,-3.04E-05,4.19E-06,-2.75E-06,-0.000102748,3.13E-07,-3.19E-06,-6.71E-05,6.60E-05,0.000229948,0.000163904,4.45E-06,-6.71E-05,-6.50E-05,-0.000135829,-0.000249364,-0.000136055,-4.28E-05,-0.000114982,-0.000275026,-9.36E-10,-4.80E-08,-1.44E-07,7.23E-08,-3.89E-07,-6.99E-07,7.41E-10,2.44E-09,1.38E-09,-6.61E-09,-1.55E-09,-4.66E-09,-1.99E-07,0.007583391,0.007168343,0.112840606,0.025743236,0.035662561,0.024985138,0.00666463,0.010186885,1.015273923,0.464934189,0.299761856,0.330691259,0.253364225,0.272845293,0.245302197,0.236360708,0.287378448,0.266365069,0.248996961,0.225429145,0.201371844,0.015941256,0.002273284,0.011363412,0.003471976,0.00973027,0.016028341,0.034303311,0.007133663,0.002604739,0.013148328,0.021582786,0.005502497,0.01016429,0.005988388,0.006250427,0.158607245,0.033379303,0.049100281,0.026956438,0.009033289,0.009112294,0.886725992,0.523339937,0.294767824,0.289062179,0.256653374,0.239482023,0.236241532,0.252579148,0.235732203,0.231902862,0.235488366,0.209104857,0.193189602,0.01153123,0.002607156,0.011681432,0.003657651,0.009660382,0.012523707,0.024806984,0.006890819,0.002628216,0.009786075,0.014930238,0.005151242,0.007813271,may be - yiruma
0.040599459,0.057102756,3.193704635,0.121654399,0.175691696,0.221948032,0.006892646,0.055633957,-24.26756294,2.723367154,0.081893979,0.13464352,-0.14363405,0.002398582,-0.154196764,-0.223603207,-0.055992871,-0.130368621,0.037718753,0.07157059,0.114181689,0.015921123,0.007000071,0.033401658,0.016774577,0.05515917,0.017409871,0.038091345,0.002277919,0.011751126,0.011924728,0.032347569,0.004818191,0.034021147,-2.47E-05,-8.69E-11,-8.81E-05,0.000112603,-6.89E-05,0.000242579,1.06E-06,1.56E-05,-0.003345563,-0.000487867,0.000559938,-4.68E-05,-0.000282706,-0.000222498,1.52E-05,7.48E-05,-0.000118132,4.28E-05,-7.44E-05,-0.000243231,0.0001387,-2.50E-07,-4.86E-06,-1.69E-05,-1.20E-07,1.18E-05,-3.15E-07,-8.37E-06,-2.83E-07,-4.40E-07,-5.62E-08,-5.49E-05,-1.63E-06,-7.01E-07,0.024023385,0.019989984,0.102021993,0.036020291,0.025756977,0.19726287,0.005796711,0.046449052,0.93418395,0.440112195,0.389753644,0.29743419,0.274456254,0.257320391,0.253803539,0.255288903,0.247584113,0.254012359,0.249354835,0.242404205,0.219936644,0.016218999,0.006885689,0.026303037,0.018173208,0.040120151,0.018538277,0.025619714,0.003937175,0.012876705,0.010322427,0.017431721,0.005103819,0.011146077,0.024292062,0.019910565,0.132419364,0.036626149,0.031506962,0.198706225,0.007507676,0.048472936,0.789579986,0.433678839,0.350685138,0.287737594,0.273417742,0.257613745,0.260027691,0.255728763,0.240982931,0.244182476,0.243002945,0.234883236,0.226149176,0.016049999,0.005495645,0.027507056,0.020148422,0.035386649,0.021668762,0.026930438,0.005053217,0.01336887,0.010478277,0.0161623,0.00490446,0.011043699,maybe tomorrow - ryeowook
0.044896118,0.083883111,3.185507551,0.139668002,0.190584228,0.249270117,0.005811557,0.054709877,-23.69928995,2.333209857,-0.258807143,0.194628205,-0.160153936,-0.165272113,-0.289721837,-0.138565579,-0.020406441,0.135356767,0.142351254,0.136830865,-0.033340908,0.010890376,0.010470666,0.059032623,0.008728094,0.012280344,0.015400194,0.109744989,0.003117395,0.011433784,0.01684865,0.016511312,0.004841101,0.042944263,-1.61E-20,-1.15E-14,9.66E-08,-7.23E-05,-8.58E-05,-6.65E-06,-5.70E-06,-7.23E-20,-0.013113551,-3.69E-05,-1.56E-05,5.69E-05,2.02E-05,-6.25E-06,-2.84E-05,-6.15E-05,-3.86E-06,4.37E-06,-7.03E-05,-2.81E-05,3.37E-05,-1.03E-09,-5.48E-10,-6.92E-10,-5.59E-10,-1.01E-09,-9.40E-10,8.81E-08,-5.04E-10,-1.17E-09,-7.89E-10,-1.56E-09,-1.54E-09,2.46E-08,0.024549844,0.032260308,0.099437067,0.036617265,0.022689794,0.19620763,0.004407632,0.044770492,1.120593838,0.491525565,0.379012957,0.313180681,0.281457203,0.261712031,0.247648562,0.238986176,0.221798653,0.221971915,0.229040347,0.214045552,0.189670887,0.011268896,0.011495229,0.034610154,0.008246729,0.00984619,0.013605948,0.045250081,0.004291143,0.012213539,0.015916333,0.014353506,0.005917581,0.014699523,0.022026285,0.031426784,0.130946974,0.033550185,0.025526955,0.181746141,0.005458793,0.045857216,1.100454154,0.46935438,0.350487839,0.327072566,0.298200635,0.277044965,0.259624211,0.261678961,0.241235426,0.24105394,0.238036378,0.223965726,0.212178708,0.012488898,0.011153231,0.032674219,0.00880205,0.011293995,0.016047804,0.04395128,0.005175663,0.013598978,0.017232995,0.017172429,0.006759125,0.014754912,"mei you li you - ryanb, zhou yan ying"
0.029285035,0.014820055,3.212102219,0.086870422,0.150701244,0.052096756,0.007495274,0.04032958,-29.737665,2.50839853,-1.56139716,-0.566873212,-0.400292332,0.297766713,-0.064780198,-0.197063764,-0.069041128,-0.05589924,0.041246744,0.234226415,-0.03151378,0.019622131,0.005678901,0.00718541,0.012630587,0.018189888,0.034123518,0.035577312,0.003480573,0.005596881,0.004745753,0.015234541,0.014400333,0.028807187,2.95E-21,1.18E-20,2.60E-19,0,7.08E-20,8.26E-20,1.92E-20,5.02E-20,3.02E-18,-8.50E-19,-3.78E-19,4.72E-20,-8.50E-19,-3.78E-19,-1.89E-19,1.13E-18,7.55E-19,9.44E-20,-4.72E-19,6.14E-19,-2.36E-19,-3.84E-20,5.90E-21,-4.43E-21,-5.31E-20,-1.18E-20,-2.95E-21,-7.08E-20,5.16E-21,-3.69E-21,5.90E-21,-2.07E-20,-6.79E-20,-2.95E-21,0.004087047,0.010669466,0.13264382,0.028396963,0.042683263,0.035271805,0.011227139,0.009552387,1.664345404,0.5353882,0.344089635,0.315986987,0.308899937,0.27662635,0.261018441,0.282368719,0.261979453,0.261459714,0.221327876,0.216575852,0.186877628,0.021961132,0.006051114,0.00617098,0.010929325,0.010531668,0.021907042,0.030866249,0.003407932,0.005636881,0.004113113,0.012961449,0.010237398,0.012214469,0.003301625,0.008700529,0.184803372,0.03411751,0.054240365,0.02717891,0.015184291,0.006918606,1.126696207,0.571913832,0.360430638,0.320205994,0.310632421,0.284448349,0.261298168,0.268601397,0.253898498,0.242884669,0.228744629,0.216482437,0.204340044,0.016511676,0.00476273,0.006118593,0.007962716,0.00818298,0.017757215,0.020505432,0.004098082,0.006716263,0.003821985,0.01068319,0.006826054,0.009409971,melody two - kajiura yuki
0.086474349,0.087752613,3.21509645,0.173870157,0.186066394,0.779576103,0.004227379,0.139580273,-22.22992815,1.278426129,0.171778142,0.472538978,0.20267666,0.282333226,0.002284477,0.14964182,0.143163319,0.127844963,0.040467711,0.026178418,0.00888782,0.018634222,0.005000042,0.039692505,0.006041921,0.012865458,0.011585171,0.055966586,0.003176224,0.003295668,0.007952283,0.0510988,0.003182689,0.028915158,-1.66E-05,-3.57E-12,1.25E-05,-1.97E-05,-2.11E-06,-0.000129969,1.96E-05,-4.29E-05,-0.001008812,-9.29E-05,-2.12E-05,8.15E-05,-6.95E-05,0.000152035,-0.000169826,2.58E-06,4.85E-05,0.000118405,7.38E-05,-6.84E-05,-0.000100449,-3.83E-08,-4.60E-08,-5.74E-07,-3.52E-08,8.79E-06,-3.23E-08,-1.20E-05,-2.96E-08,-7.95E-08,-3.21E-08,-1.36E-06,-2.96E-08,1.14E-07,0.037668044,0.030851829,0.115033365,0.04128088,0.020816781,0.351593979,0.002782358,0.079531882,0.740205952,0.391419003,0.344664355,0.311554769,0.254211525,0.238642163,0.240715718,0.240947538,0.233698849,0.239776162,0.232638081,0.221920999,0.201999957,0.017511504,0.006052118,0.026194478,0.007316449,0.011136115,0.009604183,0.04530048,0.004225347,0.003887599,0.007289474,0.030723503,0.003563493,0.011306673,0.036201141,0.038111006,0.150466348,0.040192548,0.024317238,0.33862452,0.003497197,0.079845425,0.7083235,0.374713623,0.331218116,0.298506381,0.276322269,0.259293508,0.254338284,0.252633491,0.244813137,0.253653525,0.241425086,0.240002317,0.219305221,0.018830282,0.0063916,0.027049748,0.008004536,0.01153409,0.010731202,0.052272271,0.004967589,0.004660589,0.00890107,0.034765398,0.004330118,0.013286882,mine - taylor swift
0.035209776,0.012094536,3.207797593,0.094052668,0.14978188,0.142427099,0.005785523,0.045916352,-26.63647266,2.342761433,-0.760909529,0.127214201,-0.05598387,0.018804357,-0.144686047,0.123305808,-0.020470716,0.010123727,-0.008463402,0.042687954,-0.029706525,0.032763475,0.015289294,0.022760446,0.011726772,0.022049906,0.016704961,0.030181959,0.00362492,0.005153249,0.014415983,0.031243982,0.009478939,0.027969133,-1.33E-20,6.22E-13,8.31E-07,0.000264357,0.000179473,9.85E-05,2.62E-05,8.61E-21,0.026426014,3.61E-06,5.09E-07,-1.66E-05,-2.47E-05,5.50E-05,-1.92E-05,-2.82E-05,1.92E-05,0.000164431,-0.000204576,-0.000175215,-3.88E-05,1.90E-09,3.42E-09,4.53E-09,5.65E-08,-1.76E-06,3.88E-09,-6.20E-08,1.85E-09,7.19E-09,6.96E-10,2.05E-09,1.40E-09,-4.86E-07,0.008830069,0.006255315,0.10250302,0.025567497,0.035090667,0.094774468,0.005611945,0.01410223,1.077847757,0.441627401,0.336027905,0.291371848,0.268163163,0.259867943,0.279984969,0.249400784,0.285693474,0.263489012,0.246865866,0.220103847,0.206453121,0.029850832,0.014349144,0.017630125,0.010138048,0.015440436,0.014685632,0.023186087,0.004249211,0.005065795,0.012385852,0.0201811,0.009616102,0.01068209,0.008349014,0.006498652,0.142485803,0.029604223,0.044066012,0.094621033,0.007838037,0.014246814,1.03185031,0.437198709,0.324579935,0.289932799,0.263150744,0.254479666,0.246058823,0.241347804,0.252774736,0.238507904,0.226675352,0.2182239,0.204003781,0.02381316,0.01143929,0.018973621,0.008298366,0.013552191,0.011489307,0.023669061,0.004226371,0.004851183,0.009688249,0.019588581,0.008550705,0.01020046,mirror night - vk
0.0484682,0.027792847,3.214324429,0.108763423,0.147785592,0.327538779,0.008972989,0.078115547,-26.72834452,1.905815311,0.113638792,0.381465844,0.062646731,0.111001736,0.101886045,0.109273784,-0.05377115,0.037420713,0.094688647,0.043264474,0.076667544,0.00853748,0.001843454,0.04338079,0.010746581,0.04452289,0.010438182,0.016992207,0.00220165,0.005922901,0.016089349,0.035908673,0.007429691,0.027308323,-0.000150583,-1.82E-13,-0.000929158,0.00170403,0.000830199,0.001818614,0.003013517,0.00191549,0.123745037,0.001635683,0.003644849,-0.000605258,-0.003578526,-0.001001029,0.001315991,0.000646416,-0.001174757,0.000411085,0.001408708,0.000943765,-0.000989745,-2.16E-08,5.41E-08,-4.62E-08,9.36E-07,-2.36E-05,-3.11E-07,6.30E-09,-3.50E-08,1.26E-07,8.47E-09,1.39E-07,2.51E-08,-6.56E-06,0.020394484,0.017332261,0.105204988,0.030403943,0.031521995,0.191826482,0.011742717,0.041383834,1.684266616,0.425288457,0.367934086,0.344825249,0.303906004,0.285290311,0.273276767,0.278048304,0.28735693,0.276479269,0.253446786,0.239098309,0.208757345,0.008522934,0.001955529,0.030654467,0.009648539,0.025276942,0.009329592,0.012050763,0.003238695,0.007558786,0.014260976,0.022730927,0.006287486,0.008873471,0.014244811,0.017270003,0.142999433,0.029085859,0.038200529,0.152362973,0.014103882,0.032087995,1.21865139,0.361475665,0.359773562,0.330430763,0.296680952,0.2725794,0.269295794,0.269730247,0.264587919,0.248177476,0.244474271,0.23258307,0.218497978,0.009612749,0.00158769,0.028731917,0.009948336,0.021629516,0.009140822,0.011266155,0.003111534,0.007509273,0.012887433,0.025155164,0.005795297,0.008475644,mitsuha no tsugaku - radwimps
